184.105.247.195 - - [23/Nov/2019:03:23:48 +0000] "GET / HTTP/1.1" 301 - "-" "-"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/11/scott-webb-USO6J4q-cek-unsplash-1-1-1.png HTTP/1.1" 200 137649 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/11/16ab91f1-7d3e-4c81-baa1-eaf4f0145857-450x300.jpg HTTP/1.1" 200 43150 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/themes/homey/images/avatar.png HTTP/1.1" 200 3134 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/11/ethan-dow-xssEs_oCv-A-unsplash-1-1-2.png HTTP/1.1" 200 141136 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/uploads/2019/11/3cec8fa0-e669-4229-b182-8d63bf7bec59-450x300.jpg HTTP/1.1" 200 47117 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/uploads/2019/11/3a831b1f-1ae2-4148-a9fa-e067d133adc8-450x300.jpg HTTP/1.1" 200 35108 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "https://luxurytravelproperties.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/uploads/2019/11/a630e381-d8f3-4162-b334-f19da68e3542-450x300.jpg HTTP/1.1" 200 42328 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/themes/homey-child/images/instagram.png HTTP/1.1" 200 1651 "https://luxurytravelproperties.com/wp-content/themes/homey-child/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/themes/homey-child/images/youtube.png HTTP/1.1" 200 2296 "https://luxurytravelproperties.com/wp-content/themes/homey-child/style.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/11/rowan-heuvel-U6t80TWJ1DM-unsplash-1-1-1.png HTTP/1.1" 200 428995 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/jquery-cookie.js HTTP/1.1" 200 1401 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/wplc_common_node.js HTTP/1.1" 200 2109 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/11/Eilat-Acutalit%C3%A9s-et-News-Fin-immobilier-luxe-Low-Cost-1-1.png HTTP/1.1" 200 396982 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/wplc_u.js HTTP/1.1" 200 6734 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/md5.js HTTP/1.1" 200 2193 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/vendor/sockets.io/socket.io.slim.js HTTP/1.1" 200 15503 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:27 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/wplc_node.js HTTP/1.1" 200 12713 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
